54.36.150.56 - - [06/Mar/2019:02:14:49 -0800] "GET /self.logs/access.log.2018-05-11.gz HTTP/1.1" 200 31990 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
121.244.116.158 - - [06/Mar/2019:05:08:01 -0800] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 54258816 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36" 
18.205.202.44 - - [06/Mar/2019:05:10:27 -0800] "GET /self.logs/access.log.2017-01-01.gz HTTP/1.1" 200 17655 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
18.205.202.44 - - [06/Mar/2019:05:10:58 -0800] "GET /self.logs/ HTTP/1.1" 200 15231 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
3.84.65.86 - - [06/Mar/2019:05:13:00 -0800] "GET /self.logs/ HTTP/1.1" 200 152278 "-" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:00 -0800] "GET /robots.txt HTTP/1.1" 200 288 "-" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:00 -0800] "GET /self.logs/?C=N;O=D HTTP/1.1" 200 152277 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:00 -0800] "GET /self.logs/?C=M;O=A HTTP/1.1" 200 152277 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:01 -0800] "GET /self.logs/?C=S;O=A HTTP/1.1" 200 152277 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:01 -0800] "GET /self.logs/?C=D;O=A HTTP/1.1" 200 152277 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:01 -0800] "GET /self.logs/2015/ HTTP/1.1" 200 67472 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:02 -0800] "GET /self.logs/2016/ HTTP/1.1" 200 70733 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:05 -0800] "GET /self.logs/access.log.2017-01-01.gz HTTP/1.1" 200 17567 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:05 -0800] "GET /self.logs/access.log.2017-01-02.gz HTTP/1.1" 200 26718 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:05 -0800] "GET /self.logs/access.log.2017-01-03.gz HTTP/1.1" 200 41053 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:05 -0800] "GET /self.logs/access.log.2017-01-04.gz HTTP/1.1" 200 33753 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:05 -0800] "GET /self.logs/access.log.2017-01-05.gz HTTP/1.1" 200 42599 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:05 -0800] "GET /self.logs/access.log.2017-01-06.gz HTTP/1.1" 200 20512 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:05 -0800] "GET /self.logs/access.log.2017-01-07.gz HTTP/1.1" 200 17208 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:05 -0800] "GET /self.logs/access.log.2017-01-08.gz HTTP/1.1" 200 14836 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:05 -0800] "GET /self.logs/access.log.2017-01-09.gz HTTP/1.1" 200 24852 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:05 -0800] "GET /self.logs/access.log.2017-01-10.gz HTTP/1.1" 200 96115 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:05 -0800] "GET /self.logs/access.log.2017-01-11.gz HTTP/1.1" 200 92945 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:05 -0800] "GET /self.logs/access.log.2017-01-12.gz HTTP/1.1" 200 86463 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:05 -0800] "GET /self.logs/access.log.2017-01-13.gz HTTP/1.1" 200 16593 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:05 -0800] "GET /self.logs/access.log.2017-01-14.gz HTTP/1.1" 200 10746 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:05 -0800] "GET /self.logs/access.log.2017-01-15.gz HTTP/1.1" 200 13635 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:05 -0800] "GET /self.logs/access.log.2017-01-16.gz HTTP/1.1" 200 42974 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-01-17.gz HTTP/1.1" 200 18382 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-01-18.gz HTTP/1.1" 200 15257 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-01-19.gz HTTP/1.1" 200 18275 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-01-20.gz HTTP/1.1" 200 12903 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-01-21.gz HTTP/1.1" 200 19533 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-01-22.gz HTTP/1.1" 200 12354 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-01-23.gz HTTP/1.1" 200 45589 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-01-24.gz HTTP/1.1" 200 17002 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-01-25.gz HTTP/1.1" 200 19068 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-01-26.gz HTTP/1.1" 200 23962 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-01-27.gz HTTP/1.1" 200 18182 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-01-28.gz HTTP/1.1" 200 17478 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-01-29.gz HTTP/1.1" 200 31297 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-01-30.gz HTTP/1.1" 200 29673 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-01-31.gz HTTP/1.1" 200 19787 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-01.gz HTTP/1.1" 200 27029 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-02.gz HTTP/1.1" 200 23946 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-03.gz HTTP/1.1" 200 16217 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-04.gz HTTP/1.1" 200 13191 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-05.gz HTTP/1.1" 200 17885 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-06.gz HTTP/1.1" 200 29999 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-07.gz HTTP/1.1" 200 19863 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-08.gz HTTP/1.1" 200 31188 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-09.gz HTTP/1.1" 200 22742 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-10.gz HTTP/1.1" 200 36457 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-11.gz HTTP/1.1" 200 35539 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-12.gz HTTP/1.1" 200 17708 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-13.gz HTTP/1.1" 200 25422 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-14.gz HTTP/1.1" 200 53631 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-15.gz HTTP/1.1" 200 25108 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-16.gz HTTP/1.1" 200 17532 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-17.gz HTTP/1.1" 200 14910 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-18.gz HTTP/1.1" 200 20947 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-19.gz HTTP/1.1" 200 16358 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-20.gz HTTP/1.1" 200 18986 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-21.gz HTTP/1.1" 200 15912 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:06 -0800] "GET /self.logs/access.log.2017-02-22.gz HTTP/1.1" 200 24300 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-02-23.gz HTTP/1.1" 200 20593 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-02-24.gz HTTP/1.1" 200 66985 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-02-25.gz HTTP/1.1" 200 13176 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-02-26.gz HTTP/1.1" 200 39630 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-02-27.gz HTTP/1.1" 200 37697 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-02-28.gz HTTP/1.1" 200 21526 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-01.gz HTTP/1.1" 200 20634 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-02.gz HTTP/1.1" 200 25262 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-03.gz HTTP/1.1" 200 18178 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-04.gz HTTP/1.1" 200 15616 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-05.gz HTTP/1.1" 200 14614 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-06.gz HTTP/1.1" 200 19583 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-07.gz HTTP/1.1" 200 21563 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-08.gz HTTP/1.1" 200 17954 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-09.gz HTTP/1.1" 200 22702 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-10.gz HTTP/1.1" 200 17831 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-11.gz HTTP/1.1" 200 14686 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-13.gz HTTP/1.1" 200 43508 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-14.gz HTTP/1.1" 200 16439 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-15.gz HTTP/1.1" 200 15703 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-16.gz HTTP/1.1" 200 30793 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-17.gz HTTP/1.1" 200 17805 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-18.gz HTTP/1.1" 200 10472 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-19.gz HTTP/1.1" 200 15882 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-20.gz HTTP/1.1" 200 16007 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-21.gz HTTP/1.1" 200 26674 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-22.gz HTTP/1.1" 200 25012 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-23.gz HTTP/1.1" 200 17078 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-24.gz HTTP/1.1" 200 22838 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-25.gz HTTP/1.1" 200 13476 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-26.gz HTTP/1.1" 200 14179 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-27.gz HTTP/1.1" 200 15540 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-28.gz HTTP/1.1" 200 15416 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-29.gz HTTP/1.1" 200 15389 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-30.gz HTTP/1.1" 200 15671 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-03-31.gz HTTP/1.1" 200 37612 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-04-01.gz HTTP/1.1" 200 11966 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-04-02.gz HTTP/1.1" 200 22128 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-04-03.gz HTTP/1.1" 200 33776 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-04-04.gz HTTP/1.1" 200 40152 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-04-05.gz HTTP/1.1" 200 52233 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-04-06.gz HTTP/1.1" 200 31570 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-04-07.gz HTTP/1.1" 200 27801 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:07 -0800] "GET /self.logs/access.log.2017-04-08.gz HTTP/1.1" 200 16167 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-09.gz HTTP/1.1" 200 39273 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-10.gz HTTP/1.1" 200 50803 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-11.gz HTTP/1.1" 200 32435 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-12.gz HTTP/1.1" 200 28064 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-13.gz HTTP/1.1" 200 23060 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-14.gz HTTP/1.1" 200 34937 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-15.gz HTTP/1.1" 200 13691 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-16.gz HTTP/1.1" 200 15252 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-17.gz HTTP/1.1" 200 20110 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-18.gz HTTP/1.1" 200 20223 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-19.gz HTTP/1.1" 200 19541 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-20.gz HTTP/1.1" 200 16598 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-21.gz HTTP/1.1" 200 22257 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-22.gz HTTP/1.1" 200 12914 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-23.gz HTTP/1.1" 200 14763 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-24.gz HTTP/1.1" 200 17087 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-25.gz HTTP/1.1" 200 30355 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-26.gz HTTP/1.1" 200 15851 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-27.gz HTTP/1.1" 200 13854 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-28.gz HTTP/1.1" 200 14257 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
3.84.65.86 - - [06/Mar/2019:05:13:08 -0800] "GET /self.logs/access.log.2017-04-29.gz HTTP/1.1" 200 10201 "http://www.secrepo.com/self.logs/" "Wget/1.19.4 (linux-gnu)" 
